,year,state,metrodiv_title,county_name,CoC_Code,coc_name,pop_type,pop_size
3295,2013,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,180
3296,2014,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,161
3297,2015,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,168
3298,2016,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,150
3299,2017,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,150
3300,2018,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Total Sheltered Homeless,174
3821,2009,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,10
3822,2010,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,1
3823,2011,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,3
3824,2012,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,3
3825,2013,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,5
3826,2014,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,5
3827,2015,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,9
3828,2016,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,4
3829,2017,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,5
3830,2018,Illinois,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,Unsheltered Homeless,5
121,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,#N/A
122,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,#N/A
123,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,64
124,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,66
125,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,62
126,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,31
127,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,46
128,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,32
129,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,18
130,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Chronically Homeless,33
651,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,#N/A
652,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,#N/A
653,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,60
654,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,62
655,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,82
656,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,70
657,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,58
658,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,11
659,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,8
660,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Veterans,13
1181,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,370
1182,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,474
1183,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,464
1184,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,450
1185,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,497
1186,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,409
1187,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,386
1188,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,299
1189,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,228
1190,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Homeless,277
1711,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,177
1712,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,220
1713,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,324
1714,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,328
1715,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,328
1716,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,213
1717,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,215
1718,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,159
1719,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,125
1720,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Emergency Shelters,165
2241,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2242,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2243,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2244,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2245,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2246,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2247,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2248,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2249,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2250,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Safe Haven Shelters,0
2771,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,191
2772,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,221
2773,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,128
2774,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,104
2775,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,150
2776,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,176
2777,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,166
2778,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,121
2779,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,76
2780,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Transitional Housing,88
3301,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,368
3302,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,454
3303,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,461
3304,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,445
3305,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,492
3306,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,404
3307,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,381
3308,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,280
3309,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,201
3310,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Total Sheltered Homeless,253
3831,2009,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,2
3832,2010,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,20
3833,2011,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,3
3834,2012,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,5
3835,2013,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,5
3836,2014,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,5
3837,2015,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,5
3838,2016,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,19
3839,2017,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,27
3840,2018,Illinois,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",Unsheltered Homeless,24
131,2009,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,#N/A
132,2010,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,#N/A
133,2011,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,46
134,2012,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,15
135,2013,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,17
136,2014,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,16
137,2015,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,49
138,2016,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,17
139,2017,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,24
140,2018,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Chronically Homeless,23
661,2009,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,#N/A
662,2010,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,#N/A
663,2011,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,20
664,2012,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,24
665,2013,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,30
666,2014,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,20
667,2015,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,23
668,2016,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,23
669,2017,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,18
670,2018,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Veterans,16
1191,2009,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,340
1192,2010,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,389
1193,2011,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,353
1194,2012,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,291
1195,2013,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,288
1196,2014,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,309
1197,2015,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,340
1198,2016,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,290
1199,2017,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,282
1200,2018,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Total Homeless,341
1721,2009,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,135
1722,2010,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,135
1723,2011,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,130
1724,2012,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,135
1725,2013,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,152
1726,2014,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,165
1727,2015,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,190
1728,2016,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,160
1729,2017,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,143
1730,2018,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Emergency Shelters,167
2251,2009,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2252,2010,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2253,2011,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2254,2012,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2255,2013,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2256,2014,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2257,2015,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2258,2016,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
2259,2017,Illinois,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",Safe Haven Shelters,0
